Unnamed: 0.1.1,link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
515,https://medium.com/swlh/why-your-boss-doesnt-praise-you-f96d3c793289,2500,5,0.0373331377438756,0.00738552437223043,0.02535409239521753
1006,https://medium.com/annapoetics/lost-words-5e3a1cc5cd3a,2500,5,0.0373331377438756,0.00738552437223043,0.02535409239521753
819,https://medium.com/the-book-mechanic/stop-waiting-around-for-permission-to-start-your-work-is-good-enough-d318163cf9e0,1800,18,0.02449757958046061,0.026587887740029542,0.02533370284428818
934,https://medium.com/poetry-palace/poetry-isnt-all-that-complicated-9f6c58ec80f9,1800,18,0.02449757958046061,0.026587887740029542,0.02533370284428818
1381,https://medium.com/live-your-life-on-purpose/binaural-beats-extraordinary-habit-for-your-brains-health-and-creativity-71e60d9d8c09,1950,15,0.027248056329763827,0.022156573116691287,0.02521146304453481
858,https://medium.com/better-marketing/how-to-get-readers-addicted-to-your-writing-f5302fe0f6df,2000,14,0.028164881912864894,0.020679468242245203,0.02517071644461702
617,https://medium.com/@nicolebianchi/when-ernest-hemingway-nearly-abandoned-his-writing-dreams-6bf4868837c7,2000,14,0.028164881912864894,0.020679468242245203,0.02517071644461702
1332,https://medium.com/honestly-yours/you-dont-have-to-run-out-of-good-stories-464380b32efe,2000,14,0.028164881912864894,0.020679468242245203,0.02517071644461702
1326,https://writingcooperative.com/the-naked-truth-about-writing-in-the-shower-6de474f0ace3,1300,27,0.015329323749449904,0.03988183161004431,0.025150326893687663
537,https://medium.com/swlh/the-death-of-graphic-design-4e830958d8af,1300,27,0.015329323749449904,0.03988183161004431,0.025150326893687663
1023,https://blog.usejournal.com/what-designers-need-fa14eab12383,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
461,https://medium.com/honestly-yours/when-you-have-plenty-of-ideas-but-no-flow-95f949161acd,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
843,https://entrepreneurshandbook.co/use-elon-musks-12-principles-to-knock-out-your-biggest-creative-projects-9c4ccf851996,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
1242,https://medium.com/lit-up/how-to-dress-a-poem-for-success-a64504ad83c3,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
238,https://medium.com/the-write-brain/how-i-made-1275-on-medium-last-week-959893f4f01e,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
449,https://medium.com/writing-is-cheaper-than-therapy/lessons-ive-learned-after-publishing-over-1400-essays-on-medium-9dcfa1c0ff9e,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
733,https://medium.com/the-brave-writer/the-definitive-guide-to-mediums-quotation-feature-e9adc34ebd60,2100,12,0.02999853307906704,0.017725258493353033,0.02508922324478144
695,https://medium.com/the-mission/wait-are-you-sure-you-want-to-be-an-influencer-9c755ddecd38,1400,25,0.017162974915652045,0.036927621861152136,0.02506883369385209
13,https://medium.com/@jeffgoins/the-insanely-simple-way-to-prioritize-your-life-and-work-70d90a9d4c6e,2200,10,0.03183218424526918,0.01477104874446086,0.02500773004494585
518,https://medium.com/the-1000-day-mfa/the-1000-day-mfa-ec65cd78c38a,2200,10,0.03183218424526918,0.01477104874446086,0.02500773004494585
683,https://medium.com/the-partnered-pen/things-you-can-do-to-help-you-write-for-long-stretches-of-time-3ab056adf51a,1930,15,0.0268813260965234,0.022156573116691287,0.024991424904590557
516,https://medium.com/better-marketing/write-like-you-talk-but-edit-like-every-word-costs-money-efbbf8b3f1f0,2300,8,0.03366583541147132,0.011816838995568686,0.024926236845110264
1,https://blog.medium.com/a-sweeter-deal-for-writers-with-two-new-features-4b9602c972e8,1600,21,0.020830277248056327,0.0310192023633678,0.024905847294180918
321,https://uxplanet.org/design-principles-that-help-you-shape-the-best-user-experience-260ad3a1bb83,2400,6,0.03549948657767346,0.008862629246676516,0.024844743645274683
12,https://medium.com/annapoetics/dawn-a601f96c5df0,2400,6,0.03549948657767346,0.008862629246676516,0.024844743645274683
449,https://medium.com/publishous/writers-if-you-dont-have-this-you-should-not-even-try-fad04d2b0362,2400,6,0.03549948657767346,0.008862629246676516,0.024844743645274683
857,https://medium.com/the-junction/a-few-announcements-791fd8cb0585,1970,14,0.02761478656300425,0.020679468242245203,0.02484065923470063
1225,https://medium.com/personal-growth/to-achieve-real-progress-focus-on-high-value-productive-actions-1ee309580751,2500,4,0.0373331377438756,0.005908419497784343,0.0247632504454391
174,https://medium.com/swlh/this-is-whats-going-to-kill-medium-a41f87b3e77c,1800,17,0.02449757958046061,0.025110782865583457,0.02474286089450975
197,https://medium.muz.li/weekly-inspiration-for-designers-141-45ba85ae5c5b,2600,2,0.039166788910077736,0.0029542097488921715,0.024681757245603515
66,https://medium.muz.li/weekly-inspiration-for-designers-153-41329ac6aebe,2600,2,0.039166788910077736,0.0029542097488921715,0.024681757245603515
622,https://uxplanet.org/web-mobile-ui-ux-dribbble-shots-13-c35517f83a88,2600,2,0.039166788910077736,0.0029542097488921715,0.024681757245603515
733,https://medium.muz.li/ui-interactions-of-the-week-126-f96e48d15248,2700,0,0.041000440076279884,0.0,0.02460026404576793
326,https://medium.com/publishous/an-exciting-way-to-challenge-your-creativity-334c3cab1039,2000,13,0.028164881912864894,0.019202363367799114,0.024579874494838585
12,https://medium.com/age-of-awareness/how-to-revive-your-muse-2b9685288242,2000,13,0.028164881912864894,0.019202363367799114,0.024579874494838585
1232,https://medium.com/the-write-brain/what-would-it-take-for-you-to-quit-your-day-job-4737ec2a42ce,2000,13,0.028164881912864894,0.019202363367799114,0.024579874494838585
1165,https://medium.com/personal-growth/process-outcome-how-to-overcome-the-outcome-bias-acc521a30484,2100,11,0.02999853307906704,0.016248153618906944,0.024498381295002997
1202,https://medium.com/personal-growth/how-to-improve-fluid-intelligence-in-the-age-of-crystallised-intelligence-3968a512b994,2200,9,0.03183218424526918,0.013293943870014771,0.024416888095167417
803,https://medium.com/copywriting-secrets/7-strategies-that-will-help-you-write-daily-5181ca91546b,2200,9,0.03183218424526918,0.013293943870014771,0.024416888095167417
37,https://artplusmarketing.com/how-to-never-lose-the-significance-of-living-4b5d6ac1a33a,1500,22,0.018996626081854186,0.03249630723781389,0.02439649854423807
1068,https://medium.com/swlh/the-worst-day-of-my-life-completely-changed-how-i-network-5f6ef9ca5f3d,2300,7,0.03366583541147132,0.0103397341211226,0.024335394895331836
951,https://medium.com/the-write-brain/five-ways-to-be-a-better-medium-writer-625eb27abbea,2300,7,0.03366583541147132,0.0103397341211226,0.024335394895331836
813,https://medium.com/the-write-brain/to-be-successful-on-medium-horizontal-growth-isnt-enough-926ef91a1831,2400,5,0.03549948657767346,0.00738552437223043,0.024253901695496245
547,https://medium.com/publishous/10-simple-ideas-to-become-a-respected-writer-on-medium-91595268da32,1700,18,0.022663928414258468,0.026587887740029542,0.0242335121445669
489,https://forge.medium.com/the-mess-binary-marie-kondo-vs-artists-2785f6670a42,1700,18,0.022663928414258468,0.026587887740029542,0.0242335121445669
182,https://medium.com/@erika.sauter/im-not-a-brand-bd5500a5268,1700,18,0.022663928414258468,0.026587887740029542,0.0242335121445669
811,https://medium.com/better-marketing/you-dont-need-a-lot-of-followers-to-be-a-successful-blogger-96313fc2ff09,1800,16,0.02449757958046061,0.02363367799113737,0.024152018944731308
208,https://medium.com/better-marketing/9-things-they-dont-tell-you-about-being-an-influencer-63393f8c458b,1800,16,0.02449757958046061,0.02363367799113737,0.024152018944731308
1378,https://medium.com/the-partnered-pen/random-inspiration-can-lead-to-your-best-writing-if-you-record-it-quickly-33e8f1829325,1800,16,0.02449757958046061,0.02363367799113737,0.024152018944731308
50,https://medium.com/publishous/this-is-what-happens-when-you-dont-quit-9dedef201786,1900,14,0.02633123074666276,0.020679468242245203,0.02407052574489573
724,https://medium.com/the-inkwell/the-man-who-couldnt-stop-writing-3c0311f127d7,1950,13,0.027248056329763827,0.019202363367799114,0.024029779144977944
845,https://entrepreneurshandbook.co/12-micro-productive-tips-that-will-help-you-get-in-the-creative-zone-and-stay-focused-ce67909a1fbb,2000,12,0.028164881912864894,0.017725258493353033,0.02398903254506015
910,https://forge.medium.com/creativity-cant-be-hacked-5adc7ab52f1a,2000,12,0.028164881912864894,0.017725258493353033,0.02398903254506015
67,https://medium.com/swlh/how-to-ask-questions-to-find-out-anything-from-anyone-fba0d7501a28,2100,10,0.02999853307906704,0.01477104874446086,0.02390753934522457
288,https://artplusmarketing.com/6-rules-for-making-art-838b7f39b776,2100,10,0.02999853307906704,0.01477104874446086,0.02390753934522457
590,https://writingcooperative.com/the-secret-of-copywriting-as-revealed-3-000-years-ago-by-homer-aa271feac9a5,2100,10,0.02999853307906704,0.01477104874446086,0.02390753934522457
949,https://medium.com/swlh/a-method-for-always-having-a-topic-to-write-about-24922f655cac,2100,10,0.02999853307906704,0.01477104874446086,0.02390753934522457
143,https://medium.com/the-1000-day-mfa/when-you-want-to-be-a-writer-but-youre-just-too-overwhelmed-b00e1e52fbe7,2100,10,0.02999853307906704,0.01477104874446086,0.02390753934522457
720,https://forge.medium.com/a-new-way-to-recover-from-creative-burnout-4555e33f224b,1990,12,0.027981516796244683,0.017725258493353033,0.02387901347508802
557,https://medium.com/@alltopstartups/to-achieve-more-focus-on-the-20-of-your-work-that-leads-to-80-of-your-results-12abf1f13f53,2200,8,0.03183218424526918,0.011816838995568686,0.023826046145388986
266,https://medium.com/publishous/what-kind-of-thinker-are-you-cbb82f845deb,1930,13,0.0268813260965234,0.019202363367799114,0.023809741005033684
450,https://medium.com/mindset-matters/what-do-you-love-hate-about-summer-a68fff8bd73a,1500,21,0.018996626081854186,0.0310192023633678,0.023805656594459632
490,https://medium.com/free-code-camp/how-to-play-the-inner-game-of-self-taught-development-a3a6716b2c6f,1980,12,0.027798151679624468,0.017725258493353033,0.02376899440511589
79,https://medium.com/liberationist-thoughts/how-to-stop-playing-the-blame-game-on-and-on-20967f6dbb69,2300,6,0.03366583541147132,0.008862629246676516,0.023744552945553398
186,https://medium.com/@alltopstartups/until-you-have-better-work-habits-productivity-apps-are-useless-ff958713d125,2300,6,0.03366583541147132,0.008862629246676516,0.023744552945553398
811,https://medium.com/the-mission/achieving-top-tier-dreams-and-becoming-a-higher-self-is-not-a-mystery-9ea7253028f7,2300,6,0.03366583541147132,0.008862629246676516,0.023744552945553398
98,https://uxdesign.cc/5-practices-to-enhance-your-ux-design-process-1a531557076c,2300,6,0.03366583541147132,0.008862629246676516,0.023744552945553398
1134,https://medium.com/personal-growth/the-distracted-mind-how-to-increase-your-attention-span-15765212fae7,2300,6,0.03366583541147132,0.008862629246676516,0.023744552945553398
50,https://medium.com/@krisgage/writing-is-never-the-thing-2504b152a396,1600,19,0.020830277248056327,0.02806499261447563,0.023724163394624048
880,https://medium.com/@ngoeke/3-lessons-from-4-years-of-writing-eff24b1b6d78,1600,19,0.020830277248056327,0.02806499261447563,0.023724163394624048
1098,https://humanparts.medium.com/divine-inspiration-destroyed-my-day-job-7139d4774e77,1600,19,0.020830277248056327,0.02806499261447563,0.023724163394624048
383,https://medium.com/@JessicaLexicus/imposter-syndrome-never-goes-away-2cd08fbc6f29,1920,13,0.026697960979903183,0.019202363367799114,0.023699721935061552
1261,https://medium.com/the-mission/why-you-should-actually-create-less-af1514b0738f,1700,17,0.022663928414258468,0.025110782865583457,0.023642670194788464
1230,https://medium.com/the-partnered-pen/this-golden-strategy-is-the-key-to-growth-on-medium-ad6fb23c97be,1700,17,0.022663928414258468,0.025110782865583457,0.023642670194788464
1091,https://writingcooperative.com/just-as-i-was-about-to-lose-my-writing-drive-something-happened-5062232f7ff2,1800,15,0.02449757958046061,0.022156573116691287,0.02356117699495288
1805,https://psiloveyou.xyz/music-and-the-lesson-of-love-84d2ac94a952,1800,15,0.02449757958046061,0.022156573116691287,0.02356117699495288
112,https://medium.com/honestly-yours/i-want-to-start-a-youtube-channel-d87b08f73dc6,1800,15,0.02449757958046061,0.022156573116691287,0.02356117699495288
358,https://medium.com/the-partnered-pen/i-took-a-week-off-medium-and-this-is-what-happened-bcd459d6e375,1800,15,0.02449757958046061,0.022156573116691287,0.02356117699495288
1507,https://humanparts.medium.com/how-to-write-about-your-loved-ones-without-pissing-them-off-6b8e07df7a2b,1960,12,0.027431421446384042,0.017725258493353033,0.023548956265171637
965,https://medium.com/swlh/expecting-too-much-from-your-writing-too-soon-6ef41309bf5f,1900,13,0.02633123074666276,0.019202363367799114,0.0234796837951173
710,https://medium.com/@janfortune/14-excellent-reasons-that-compel-writers-to-write-bb294158ff4f,2000,11,0.028164881912864894,0.016248153618906944,0.02339819059528172
955,https://medium.com/@kyriegray3/writing-tips-from-a-cat-8f4188e68c60,2000,11,0.028164881912864894,0.016248153618906944,0.02339819059528172
98,https://medium.com/@joshrose/photography-in-a-post-instagram-world-b2d39b783409,1940,12,0.02706469121314361,0.017725258493353033,0.023328918125227374
573,https://medium.com/the-book-mechanic/how-writers-can-earn-a-lot-more-by-offering-these-scrumptious-products-1645c374c2b1,2100,9,0.02999853307906704,0.013293943870014771,0.02331669739544613
56,https://medium.com/better-marketing/good-for-them-not-for-me-82808493d56c,2100,9,0.02999853307906704,0.013293943870014771,0.02331669739544613
618,https://medium.com/the-atlantic/6-months-off-meds-i-can-feel-me-again-1a396b302a92,1400,22,0.017162974915652045,0.03249630723781389,0.02329630784451678
461,https://medium.com/swlh/you-need-a-failure-routine-f3c4e132d435,1990,11,0.027981516796244683,0.016248153618906944,0.023288171525309584
576,https://humanparts.medium.com/i-am-a-meme-now-and-so-are-you-3bae8ecf9971,1930,12,0.0268813260965234,0.017725258493353033,0.02321889905525525
351,https://medium.com/swlh/the-most-important-thinking-habit-nobody-taught-you-fdcd48bfa2d9,2300,5,0.03366583541147132,0.00738552437223043,0.023153710995774963
961,https://medium.com/@janfortune/8-powerful-ways-to-inspire-your-authentic-writer-within-77cc36f429d5,2300,5,0.03366583541147132,0.00738552437223043,0.023153710995774963
538,https://medium.muz.li/music-interface-shopping-interface-3d-grid-and-more-weekly-interactions-roundup-eef4f90d13a,2300,5,0.03366583541147132,0.00738552437223043,0.023153710995774963
1003,https://medium.com/the-partnered-pen/to-increase-your-writing-volume-try-this-bdc0577efd8f,2300,5,0.03366583541147132,0.00738552437223043,0.023153710995774963
409,https://medium.com/@coreymccomb/why-i-wake-up-at-5-am-its-more-than-just-getting-things-done-9fc49e3e53c5,1970,11,0.02761478656300425,0.016248153618906944,0.023068133385365328
414,https://medium.com/@joshrose/the-man-who-loved-to-travel-f182c28bacb1,1700,16,0.022663928414258468,0.02363367799113737,0.02305182824501003
644,https://writingcooperative.com/it-begins-with-one-sentence-3c917c01f519,1700,16,0.022663928414258468,0.02363367799113737,0.02305182824501003
99,https://medium.com/swlh/how-to-find-your-calling-when-you-feel-lost-in-your-current-job-2194a99bc46a,1700,16,0.022663928414258468,0.02363367799113737,0.02305182824501003
775,https://medium.muz.li/split-screen-hover-effect-error-form-and-more-weekly-interactions-roundup-a17cde0ef416,2500,1,0.0373331377438756,0.0014771048744460858,0.022990724596103795
1030,https://medium.com/s/story/why-facebook-is-the-new-climate-change-52784220c64f,1800,14,0.02449757958046061,0.020679468242245203,0.022970335045174442
1534,https://writingcooperative.com/why-i-couldnt-write-and-what-i-know-now-a1370b134dd2,1800,14,0.02449757958046061,0.020679468242245203,0.022970335045174442
322,https://medium.com/the-mission/you-wont-do-a-damn-thing-about-what-you-learn-in-this-article-c0d388dc85c,1900,12,0.02633123074666276,0.017725258493353033,0.02288884184533886
55,https://medium.com/copywriting-secrets/how-to-strengthen-your-writing-with-two-simple-words-636a8e2b7c74,1950,11,0.027248056329763827,0.016248153618906944,0.022848095245421075
343,https://medium.com/@janfortune/how-to-be-a-giver-not-a-sacrificer-a55bf354fcf7,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
848,https://medium.com/@tomkuegler/how-to-get-over-your-horrible-jealousy-of-other-medium-writers-cdaeb343eee,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
1279,https://medium.com/swlh/what-ive-learned-after-4-years-of-being-a-full-time-writer-8b7d4de5ee52,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
1876,https://medium.com/swlh/prioritize-the-goals-that-lead-to-your-freedom-d8214497717e,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
1,https://medium.com/personal-growth/how-the-german-concept-of-sitzfleisch-can-help-you-achieve-greater-efficiency-8a65e567b881,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
216,https://medium.com/jane-austens-wastebasket/how-to-find-your-lost-writers-voice-1b515ba82c69,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
629,https://medium.com/better-marketing/self-talk-that-doesnt-turn-you-into-a-robot-7e84e43f50f1,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
681,https://medium.com/the-write-brain/you-dont-suck-you-just-haven-t-put-in-the-time-ff2b4c534f67,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
939,https://medium.com/weeds-wildflowers/queen-annes-lace-4a862c861638,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
1196,https://medium.com/better-marketing/how-to-structure-your-articles-for-maximum-impact-8621e63f0d7f,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
1460,https://entrepreneurshandbook.co/creatives-how-to-earn-passive-income-5e9fcff8d2ea,2000,10,0.028164881912864894,0.01477104874446086,0.02280734864550328
987,https://writingcooperative.com/how-i-lost-my-will-to-write-19135ca77090,1300,23,0.015329323749449904,0.033973412112259974,0.02278695909457393
102,https://medium.com/@Shesreallyfat/your-reasons-for-writing-are-more-than-good-enough-846107966ab1,1940,11,0.02706469121314361,0.016248153618906944,0.022738076175448943
411,https://medium.com/the-book-mechanic/the-productivity-power-of-a-simple-writing-ritual-2f69c9f1812d,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
920,https://medium.com/better-marketing/the-first-8-things-you-must-conquer-in-a-startup-f89c58926088,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
1681,https://medium.com/personal-growth/being-productive-starts-with-knowing-your-limits-a6c87fe03378,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
618,https://medium.com/swlh/why-every-writer-should-make-videos-too-64ed83aecd88,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
801,https://medium.com/personal-growth/are-you-suffering-from-mind-wandering-deficit-5e25a0398149,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
1124,https://medium.com/better-marketing/an-average-day-in-my-life-as-a-freelance-writer-540384e1ed4,2100,8,0.02999853307906704,0.011816838995568686,0.022725855445667697
659,https://medium.com/@alexjmurrell/the-ageism-in-advertising-12542bb5baf8,1400,21,0.017162974915652045,0.0310192023633678,0.022705465894738347
198,https://humanparts.medium.com/the-art-of-staring-into-space-897616269c4,1400,21,0.017162974915652045,0.0310192023633678,0.022705465894738347
133,https://medium.muz.li/weekly-inspiration-for-designers-158-e4f4f45b6e0c,2200,6,0.03183218424526918,0.008862629246676516,0.022644362245832116
758,https://medium.com/women-writing-memoir/writing-is-plan-b-being-is-plan-a-c06b2b1ec177,1980,10,0.027798151679624468,0.01477104874446086,0.022587310505559025
1054,https://medium.com/s/story/lets-designate-internet-free-zones-fd39030994be,1600,17,0.020830277248056327,0.025110782865583457,0.022542479495067182
814,https://medium.com/@erika.sauter/the-reserve-bucket-ca3547c4bccb,1600,17,0.020830277248056327,0.025110782865583457,0.022542479495067182
802,https://medium.com/@nicothewriter/10-phrases-you-should-cut-from-your-writing-25378f644b0a,1600,17,0.020830277248056327,0.025110782865583457,0.022542479495067182
735,https://medium.com/@jeffgoins/3-ways-your-life-will-change-if-you-travel-while-youre-young-c66d5a1993ee,1700,15,0.022663928414258468,0.022156573116691287,0.0224609862952316
933,https://medium.com/swlh/i-had-to-break-up-with-writing-to-love-it-again-614cb2871baa,1700,15,0.022663928414258468,0.022156573116691287,0.0224609862952316
1024,https://psiloveyou.xyz/how-i-became-a-writer-ec30780de0e5,1700,15,0.022663928414258468,0.022156573116691287,0.0224609862952316
1083,https://medium.com/the-post-grad-survival-guide/why-you-shouldnt-take-advice-from-almost-anyone-on-medium-b99815f195a,1910,11,0.026514595863282968,0.016248153618906944,0.02240801896553256
1107,https://medium.muz.li/e-commerce-app-card-swipes-filters-and-more-weekly-interactions-roundup-833a1bbf5f4e,2500,0,0.0373331377438756,0.0,0.02239988264632536
63,https://writingcooperative.com/deliberate-procrastination-may-be-the-answer-to-all-of-your-writing-struggles-e454a90216ab,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
619,https://medium.com/swlh/the-one-habit-that-will-guarantee-a-radically-better-2019-dbd2fb07ff6f,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
150,https://medium.com/@janfortune/why-willpower-doesnt-work-and-what-you-need-instead-3078444c6e7b,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
1056,https://medium.com/@JessicaLexicus/dont-turn-risk-into-a-fetish-c3af745c445c,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
609,https://medium.com/the-post-grad-survival-guide/the-9-to-5-workday-has-me-hooked-58bb50b944d5,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
737,https://medium.com/swlh/writing-for-thirty-minutes-a-day-might-be-all-you-need-5bfaef327132,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
979,https://medium.com/publishous/how-to-make-readers-remember-your-writing-d9409be883ae,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
844,https://medium.com/the-write-brain/how-to-make-your-day-job-support-your-art-2529d75e8375,1800,13,0.02449757958046061,0.019202363367799114,0.02237949309539601
1310,https://writingcooperative.com/5-non-writing-activities-to-make-you-a-better-writer-d3fbc5d0ae14,1950,10,0.027248056329763827,0.01477104874446086,0.02225725329564264
1062,https://medium.com/better-marketing/you-cant-change-the-whole-world-on-purpose-d4e3c7f3a012,2000,9,0.028164881912864894,0.013293943870014771,0.022216506695724846
400,https://medium.com/publishous/7-simple-ways-to-attract-a-crowd-of-raving-fans-for-your-blog-c467cbfd273e,1300,22,0.015329323749449904,0.03249630723781389,0.022196117144795496
644,https://writingcooperative.com/use-tinder-to-be-a-better-writer-4869687be049,1400,20,0.017162974915652045,0.02954209748892172,0.022114623944959912
13,https://medium.com/the-partnered-pen/i-dont-care-how-you-ve-succeeded-at-anything-278653bbf2c5,1990,9,0.027981516796244683,0.013293943870014771,0.022106487625752715
140,https://medium.com/swlh/truly-productive-people-find-the-right-balance-between-the-results-and-the-process-4b47ff7828a2,2200,5,0.03183218424526918,0.00738552437223043,0.02205352029605368
411,https://medium.com/personal-growth/7-practical-steps-to-becoming-a-more-passionate-person-d1d8bddd1a82,1980,9,0.027798151679624468,0.013293943870014771,0.02199646855578059
994,https://medium.com/@devonprice/autism-is-a-creative-boon-b9974e137099,1980,9,0.027798151679624468,0.013293943870014771,0.02199646855578059
432,https://medium.muz.li/weekly-inspiration-for-designers-154-73a11b843a88,2300,3,0.03366583541147132,0.004431314623338257,0.02197202709621809
939,https://medium.com/@enjalot/machine-learning-for-visualization-927a9dff1cab,2300,3,0.03366583541147132,0.004431314623338257,0.02197202709621809
899,https://medium.com/the-smart-view/notes-to-my-younger-self-from-the-artist-careening-into-his-dotage-grace-unknown-3a7a73479417,1600,16,0.020830277248056327,0.02363367799113737,0.021951637545288744
704,https://medium.com/s/grow-it-alone/its-about-that-time-when-to-fire-a-bad-client-eb1ea71dba16,1600,16,0.020830277248056327,0.02363367799113737,0.021951637545288744
380,https://medium.com/@erika.sauter/we-all-have-a-story-to-tell-ae1af9a87b81,1600,16,0.020830277248056327,0.02363367799113737,0.021951637545288744
924,https://writingcooperative.com/3-ways-i-fill-my-well-as-a-writer-23609eab9d9c,1600,16,0.020830277248056327,0.02363367799113737,0.021951637545288744
972,https://medium.com/write-stuff/where-did-all-the-readers-on-medium-go-df881a04ff26,1600,16,0.020830277248056327,0.02363367799113737,0.021951637545288744
369,https://medium.com/taking-note/11-ways-to-become-a-productive-writer-6217f8a77064,1700,14,0.022663928414258468,0.020679468242245203,0.02187014434545316
601,https://medium.com/swlh/what-are-the-steps-to-building-a-creative-business-f02f7e80f166,1700,14,0.022663928414258468,0.020679468242245203,0.02187014434545316
240,https://medium.com/the-1000-day-mfa/how-to-create-a-diy-writing-apprenticeship-6030ff9e6738,1700,14,0.022663928414258468,0.020679468242245203,0.02187014434545316
1019,https://writingcooperative.com/how-to-get-your-golden-start-as-a-professional-ghostwriter-556482034d39,1910,10,0.026514595863282968,0.01477104874446086,0.021817177015754124
1620,https://medium.com/better-marketing/common-writing-advice-you-should-probably-ignore-8b140c67db2d,1800,12,0.02449757958046061,0.017725258493353033,0.021788651145617576
1256,https://medium.com/a-writer-life/how-i-changed-my-routine-to-write-faster-better-and-more-dbe51b2de347,1800,12,0.02449757958046061,0.017725258493353033,0.021788651145617576
57,https://medium.com/better-marketing/if-you-want-to-be-a-successful-writer-you-need-to-stop-looking-for-applause-52e67c9d5625,1800,12,0.02449757958046061,0.017725258493353033,0.021788651145617576
413,https://medium.com/the-mission/how-writing-1000-words-a-day-can-change-your-life-51ed90724811,1960,9,0.027431421446384042,0.013293943870014771,0.02177643041583633
242,https://medium.com/@kyriegray3/depressions-i-experience-represented-by-different-desserts-60d833e74507,2000,8,0.028164881912864894,0.011816838995568686,0.021625664745946408
1017,https://medium.com/@ngoeke/why-finding-what-you-love-is-dangerous-e66b0ca4d9e,2000,8,0.028164881912864894,0.011816838995568686,0.021625664745946408
853,https://medium.com/@ToddBrison/how-to-become-more-passionate-about-the-work-you-do-5c8667c776f8,2100,6,0.02999853307906704,0.008862629246676516,0.02154417154611083
397,https://medium.com/the-partnered-pen/gifts-to-give-your-pretentious-writer-friend-a8e34d619482,2100,6,0.02999853307906704,0.008862629246676516,0.02154417154611083
353,https://medium.com/the-post-grad-survival-guide/heres-what-they-don-t-teach-you-about-creativity-in-school-80e89bf9c05,2100,6,0.02999853307906704,0.008862629246676516,0.02154417154611083
1431,https://writingcooperative.com/what-can-i-write-about-998a13b019ff,1400,19,0.017162974915652045,0.02806499261447563,0.02152378199518148
80,https://writingcooperative.com/6-self-publishing-myths-that-need-to-die-3fb25d51b64f,1400,19,0.017162974915652045,0.02806499261447563,0.02152378199518148
570,https://writingcooperative.com/why-you-need-to-stop-overlooking-the-medium-series-ea1979173b79,1400,19,0.017162974915652045,0.02806499261447563,0.02152378199518148
1139,https://medium.com/swlh/the-real-reason-nobody-cares-about-your-blog-posts-f38f8a21f9f7,1400,19,0.017162974915652045,0.02806499261447563,0.02152378199518148
1343,https://medium.com/kaizen-habits/the-cure-for-boredom-is-curiosity-26801d819a58,1990,8,0.027981516796244683,0.011816838995568686,0.02151564567597428
1351,https://medium.com/the-partnered-pen/want-to-increase-your-readership-today-f0eb77b7bc08,645,33,0.003318908610825875,0.04874446085672083,0.021489129509183857
940,https://medium.com/swlh/respecting-others-time-at-work-9c489ecf3aac,2200,4,0.03183218424526918,0.005908419497784343,0.021462678346275247
68,https://medium.com/cry-mag/why-do-i-have-to-write-about-being-black-b910586bd840,1500,17,0.018996626081854186,0.025110782865583457,0.021442288795345897
568,https://medium.com/@ZachJPayne/when-youre-ready-to-give-up-stay-4f3eb6fcd677,1980,8,0.027798151679624468,0.011816838995568686,0.021405626606002155
55,https://medium.com/the-write-brain/what-ive-learned-from-writing-2000-stories-on-medium-7d0cf31f8a86,1980,8,0.027798151679624468,0.011816838995568686,0.021405626606002155
68,https://medium.com/personal-growth/was-this-the-exact-moment-in-history-creative-people-got-screwed-c3cb00ed3114,1600,15,0.020830277248056327,0.022156573116691287,0.02136079559551031
