link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
https://medium.com/@Chef_BoyarDEJI/the-most-clever-life-hack-ive-ever-learned-4648e5631b51,21000,66,0.07118329214675304,0.03518123667377398,0.05678246995756143
https://medium.com/@krisgage/not-everyone-deserves-your-love-56f4bb9566d4,20000,74,0.06779345014728863,0.039445628997867806,0.05645432168752031
https://medium.com/swlh/if-you-learn-to-write-you-can-change-your-life-d0df747e02c8,19500,78,0.06609852914755643,0.04157782515991471,0.056290247552499735
https://psiloveyou.xyz/5-actions-socially-intelligent-people-take-595b1670b1b4,20000,73,0.06779345014728863,0.03891257995735608,0.05624110207131562
https://psiloveyou.xyz/overwhelming-brutal-truths-you-must-accept-to-unlock-your-potential-ead58137131c,20000,73,0.06779345014728863,0.03891257995735608,0.05624110207131562
https://medium.com/@krisgage/you-have-no-idea-what-you-want-757567375d31,17200,99,0.0583018925487883,0.05277185501066098,0.05608987753353737
https://medium.com/darius-foroux/how-i-work-hard-without-burning-out-4049f56c8d92,22000,53,0.07457313414621745,0.028251599147121536,0.05604452014657909
https://medium.com/s/story/biting-the-bucket-with-ayahuasca-2940c5da3248,18800,83,0.06372563974793136,0.04424307036247335,0.05593261199374815
https://medium.com/personal-growth/9-stoic-practices-that-will-help-you-thrive-in-the-madness-of-modernity-af9f1bdd56f4,21000,61,0.07118329214675304,0.03251599147121535,0.05571637187653797
https://medium.com/@JessicaLexicus/how-to-scorch-a-casual-gaslighter-63e0d6a3f67d,16400,104,0.05559001894921678,0.05543710021321961,0.05552885145481792
https://medium.com/swlh/want-to-make-millions-then-act-like-a-millionaire-6a790281b4e5,18900,78,0.06406462394787779,0.04157782515991471,0.05506990443269257
https://medium.com/@cristiansalcescu/learn-these-javascript-fundamentals-and-become-a-better-developer-2a031a0dc9cf,22000,47,0.07457313414621745,0.025053304904051173,0.054765202449350944
https://medium.com/thrive-global/6-keystone-skills-for-deciding-what-you-want-learning-effectively-and-mastering-life-ca97d4f7cfd0,21000,56,0.07118329214675304,0.02985074626865672,0.05465027379551452
https://medium.com/thrive-global/i-read-one-book-100-times-over-10-years-here-are-100-life-changing-lessons-i-learned-6b8499f89b,17600,88,0.059657829348574075,0.046908315565031986,0.05455802383515723
https://medium.com/personal-growth/how-to-get-more-work-done-in-a-week-than-most-people-do-in-a-month-ca0328a0cdd2,20000,65,0.06779345014728863,0.03464818763326226,0.054535345141678085
https://medium.com/darius-foroux/why-a-daily-writing-habit-improves-your-life-d81bff93e982,16300,100,0.05525103474927034,0.05330490405117271,0.05447258247003128
https://medium.com/better-humans/how-to-write-in-your-journal-to-improve-yourself-and-achieve-your-goals-7a8171aabad3,20000,64,0.06779345014728863,0.03411513859275053,0.05432212552547338
https://medium.com/@jhankar.mahbub/learn-and-master-python-in-a-month-b1acc94d5f32,25000,16,0.08474266014461067,0.008528784648187633,0.05425710994604145
https://medium.com/the-mission/this-10-minute-routine-will-increase-your-memory-and-creativity-b4f4dc7161ce,22000,44,0.07457313414621745,0.023454157782516,0.05412554360073688
https://medium.com/@briaeliza/your-brain-is-secretly-wired-to-resist-what-you-want-most-af6ed450727e,17200,89,0.0583018925487883,0.04744136460554371,0.053957681371490464
https://medium.com/better-humans/why-successful-people-choose-self-compassion-over-self-esteem-b89b9c3567c1,21000,51,0.07118329214675304,0.027185501066098083,0.053584175714491054
https://medium.com/mind-cafe/5-crucial-truths-you-must-accept-to-dramatically-improve-your-life-9e5dd1bac08e,15900,98,0.05389509794948458,0.05223880597014925,0.05323258115775045
